Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,eimeria_identification,env_broad_scale,env_local_scale,env_medium,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study,replicate,Sample_ID,dna_quantification,eimeria_qpcr
SRR9326432,AMPLICON,599,30399717,PRJNA548431,SAMN12092054,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",19529177,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093466,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1419 N 13.1764 E,18-SK2701-chip2_S75,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,18-SK2701-chip2,SRP201188,Technical replicate 2,SK_2701-chip2,,
SRR9326433,AMPLICON,600,16574206,PRJNA548431,SAMN12092055,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",11512539,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093465,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.06916666 N 13.38416666 E,19-SK2702-chip1_S23,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,19-SK2702-chip1,SRP201188,Technical replicate 1,SK_2702-chip1,,
SRR9326434,AMPLICON,600,15514216,PRJNA548431,SAMN12092056,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",10745669,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093464,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.06916666 N 13.38416666 E,19-SK2702-chip2_S89,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,19-SK2702-chip2,SRP201188,Technical replicate 2,SK_2702-chip2,,
SRR9326435,AMPLICON,600,32895540,PRJNA548431,SAMN12092049,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",21088778,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093463,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1775 N 13.2933 E,16-SK2695-chip1_S34,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,16-SK2695-chip1,SRP201188,Technical replicate 1,SK_2695-chip1,,
SRR9326436,AMPLICON,600,40874099,PRJNA548431,SAMN12092050,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",26087295,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093462,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1775 N 13.2933 E,16-SK2695-chip2_S63,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,16-SK2695-chip2,SRP201188,Technical replicate 2,SK_2695-chip2,,
SRR9326437,AMPLICON,600,27287635,PRJNA548431,SAMN12092051,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",17721601,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093461,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.08333333 N 12.42055555 E,17-SK2699-chip1_S19,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,17-SK2699-chip1,SRP201188,Technical replicate 1,SK_2699-chip1,,
SRR9326439,AMPLICON,599,17675429,PRJNA548431,SAMN12092057,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",12301571,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093459,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1083 N 13.0325 E,20-SK2710-chip1_S22,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,20-SK2710-chip1,SRP201188,Technical replicate 1,SK_2710-chip1,,
SRR9326440,AMPLICON,599,31023764,PRJNA548431,SAMN12092058,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",20814064,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093458,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1083 N 13.0325 E,20-SK2710-chip2_S96,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,20-SK2710-chip2,SRP201188,Technical replicate 2,SK_2710-chip2,,
SRR9326449,AMPLICON,600,34386695,PRJNA548431,SAMN12092131,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",22425065,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093449,Germany,Europe,Germany:Brandenburg,Mus musculus,Illumina MiSeq,52.733898 N 13.666418 E,43-SK2848-chip1_S35,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,43-SK2848-chip1,SRP201188,Technical replicate 1,SK_2848-chip1,,
SRR9326451,AMPLICON,600,128475901,PRJNA548431,SAMN12092137,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",83154982,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093447,France,Europe,France:Douchy,Apodemus flavicollis,Illumina MiSeq,47.94775 N 3.032833 E,45FR-chip3_S101,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,45FR-chip3,SRP201188,Technical replicate 1,45FR-chip3,,
SRR9326453,AMPLICON,600,86292325,PRJNA548431,SAMN12092080,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",55825542,HUMBOLDT UNIVERSITY BERLIN,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093445,Slovakia,Europe,Slovakia:Kosice,Apodemus flavicollis,Illumina MiSeq,48.73715 N 21.234617 E,21898AF-chip4_S181,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,21898AF-chip4,SRP201188,Technical replicate 2,21898AF-chip4,,
SRR9326454,AMPLICON,600,154229608,PRJNA548431,SAMN12092079,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",99325550,HUMBOLDT UNIVERSITY BERLIN,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093444,Slovakia,Europe,Slovakia:Kosice,Apodemus flavicollis,Illumina MiSeq,48.73715 N 21.234617 E,21898AF-chip3_S102,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,21898AF-chip3,SRP201188,Technical replicate 1,21898AF-chip3,,
SRR9326455,AMPLICON,599,6429942,PRJNA548431,SAMN12092082,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",4481514,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093443,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1775 N 12.4206 E,22-SK2712-chip2_S93,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,22-SK2712-chip2,SRP201188,Technical replicate 2,SK_2712-chip2,,
SRR9326456,AMPLICON,599,26775082,PRJNA548431,SAMN12092081,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",17986679,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093442,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1775 N 12.4206 E,22-SK2712-chip1_S16,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,22-SK2712-chip1,SRP201188,Technical replicate 1,SK_2712-chip1,,
SRR9326458,AMPLICON,600,107800346,PRJNA548431,SAMN12092083,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",69455870,HUMBOLDT UNIVERSITY BERLIN,2011,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria kaunensis,Gastrointestinal tract,Faeces,missing,SRX6093440,Slovakia,Europe,Slovakia:Hlboka,Apodemus flavicollis,Illumina MiSeq,48.7253 N 21.11095 E,22027AF-chip3_S100,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,22027AF-chip3,SRP201188,Technical replicate 1,22027AF-chip3,,
SRR9326460,AMPLICON,600,86856429,PRJNA548431,SAMN12092085,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",55530624,HUMBOLDT UNIVERSITY BERLIN,2011,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria alorani,Gastrointestinal tract,Faeces,missing,SRX6093438,Slovakia,Europe,Slovakia:Kosice,Apodemus agrarius,Illumina MiSeq,48.737150 N 21.234617 E,22072AA-chip3_S110,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,22072AA-chip3,SRP201188,Technical replicate 1,22072AA-chip3,,
SRR9326462,AMPLICON,600,103924402,PRJNA548431,SAMN12092087,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",67475543,HUMBOLDT UNIVERSITY BERLIN,2011,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria alorani,Gastrointestinal tract,Faeces,missing,SRX6093436,Slovakia,Europe,Slovakia:Nizne Kapustniky,Apodemus agrarius,Illumina MiSeq,48.690517 N 21.272683 E,22088AA-chip3_S112,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,22088AA-chip3,SRP201188,Technical replicate 1,22088AA-chip3,,
SRR9326463,AMPLICON,600,60806457,PRJNA548431,SAMN12092096,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",38652466,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093435,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,49.56361111 N 12.5175 E,26-SK2721-chip2_S61,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,26-SK2721-chip2,SRP201188,Technical replicate 2,SK_2721-chip2,,
SRR9326464,AMPLICON,600,55676415,PRJNA548431,SAMN12092026,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",36187848,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093434,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1569 N 12.1033 E,09-SK2677-chip2_S62,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,09-SK2677-chip2,SRP201188,Technical replicate 2,SK_2677-chip2,,
SRR9326466,AMPLICON,600,42083814,PRJNA548431,SAMN12092024,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",26849143,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093432,Germany,Europe,Germany:Bayern,Mus musculus,Illumina MiSeq,50.1814 N 11.7625 E,08-SK2675-chip2_S88,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,08-SK2675-chip2,SRP201188,Technical replicate 2,SK_2675-chip2,,
SRR9326467,AMPLICON,599,4813320,PRJNA548431,SAMN12092023,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",3450257,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093431,Germany,Europe,Germany:Bayern,Mus musculus,Illumina MiSeq,50.1814 N 11.7625 E,08-SK2675-chip1_S48,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,08-SK2675-chip1,SRP201188,Technical replicate 1,SK_2675-chip1,,
SRR9326468,AMPLICON,600,75531313,PRJNA548431,SAMN12092022,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",48812076,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093430,Germany,Europe,Germany:Bayern,Mus musculus,Illumina MiSeq,50.1814 N 11.7625 E,07-SK2674-chip2_S72,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,07-SK2674-chip2,SRP201188,Technical replicate 2,SK_2674-chip2,,
SRR9326470,AMPLICON,600,63144421,PRJNA548431,SAMN12092020,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",40556099,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria vermiformis,Gastrointestinal tract,Colon,Content,SRX6093428,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.2161 N 13.3067 E,06-SK2672-chip2_S60,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,06-SK2672-chip2,SRP201188,Technical replicate 2,SK_2672-chip2,,
SRR9326482,AMPLICON,600,41232315,PRJNA548431,SAMN12092100,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",26615511,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria vermiformis,Gastrointestinal tract,Colon,Content,SRX6093416,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.06916666 N 13.38416666 E,28-SK2778-chip2_S74,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,28-SK2778-chip2,SRP201188,Technical replicate 2,SK_2778-chip2,,
SRR9326484,AMPLICON,599,4712714,PRJNA548431,SAMN12092142,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",3346713,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,missing,missing,missing,SRX6093414,uncalculated,uncalculated,missing,missing,Illumina MiSeq,missing,47-H2O-chip2_S85,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:27:00Z,1,47-H2O-chip2,SRP201188,Technical replicate 2,47-H2O-chip2,,
SRR9326486,AMPLICON,599,43536360,PRJNA548431,SAMN12092140,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",28666110,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Plant tissue,missing,missing,SRX6093412,Germany,Europe,Germany: Berlin,missing,Illumina MiSeq,missing,46-DNA-Agave-chip2_S49,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,46-DNA-Agave-chip2,SRP201188,Technical replicate 2,46-DNA-Agave-chip2,,
SRR9326488,AMPLICON,600,29852390,PRJNA548431,SAMN12092010,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",19429048,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093410,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1489 N 12.5067 E,01-SK2659-chip2_S71,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,01-SK2659-chip2,SRP201188,Technical replicate 2,SK_2659-chip2,,
SRR9326489,AMPLICON,600,52178971,PRJNA548431,SAMN12092009,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",32513734,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093409,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1489 N 12.5067 E,01-SK2659-chip1_S5,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,01-SK2659-chip1,SRP201188,Technical replicate 1,SK_2659-chip1,,
SRR9326490,AMPLICON,600,124852116,PRJNA548431,SAMN12092144,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",80697011,HUMBOLDT UNIVERSITY BERLIN,2013,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093408,Czech Republic,Europe,Czech Republic:Plesnice,Apodemus flavicollis,Illumina MiSeq,49.772867 N 13.187083 E,47AF-PLE-chip4_S152,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,47AF-PLE-chip4,SRP201188,Technical replicate 2,47AF-PLE-chip4,,
SRR9326492,AMPLICON,600,27562641,PRJNA548431,SAMN12092148,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",18269745,HUMBOLDT UNIVERSITY BERLIN,2016,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria sp.,Gastrointestinal tract,Faeces,missing,SRX6093406,Bulgaria,Europe,Bulgaria:Plovdiv,Mus musculus,Illumina MiSeq,missing,49-BG-chip4_S189,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,49-BG-chip4,SRP201188,Technical replicate 2,49-BG-chip4,,
SRR9326494,AMPLICON,600,25774098,PRJNA548431,SAMN12092018,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",16679323,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093404,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1083 N 13.0325 E,05-SK2668-chip2_S95,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,05-SK2668-chip2,SRP201188,Technical replicate 2,SK_2668-chip2,,
SRR9326495,AMPLICON,600,26756470,PRJNA548431,SAMN12092017,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",17297491,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria ferrisi,Gastrointestinal tract,Colon,Content,SRX6093403,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1083 N 13.0325 E,05-SK2668-chip1_S36,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,05-SK2668-chip1,SRP201188,Technical replicate 1,SK_2668-chip1,,
SRR9326501,AMPLICON,600,62946573,PRJNA548431,SAMN12092076,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",40389450,HUMBOLDT UNIVERSITY BERLIN,2010,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria apionodes,Gastrointestinal tract,Faeces,missing,SRX6093397,Slovakia,Europe,Slovakia:Kosice,Apodemus flavicollis,Illumina MiSeq,48.750083 N 21.252967 E,21833AF-chip4_S190,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,21833AF-chip4,SRP201188,Technical replicate 2,21833AF-chip4,,
SRR9326503,AMPLICON,600,74015965,PRJNA548431,SAMN12092074,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",48340066,HUMBOLDT UNIVERSITY BERLIN,2008,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria alorani,Gastrointestinal tract,Faeces,missing,SRX6093395,Slovakia,Europe,Slovakia:Rozhanovce,Apodemus agrarius,Illumina MiSeq,48.754567 N 21.3766 E,21668AA-chip4_S182,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,21668AA-chip4,SRP201188,Technical replicate 2,21668AA-chip4,,
SRR9326505,AMPLICON,600,63892668,PRJNA548431,SAMN12092078,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",42033908,HUMBOLDT UNIVERSITY BERLIN,2009,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria alorani,Gastrointestinal tract,Faeces,missing,SRX6093393,Slovakia,Europe,Slovakia:Kosice,Apodemus agrarius,Illumina MiSeq,48.750083 N 21.252967 E,21882AA-chip4_S192,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,21882AA-chip4,SRP201188,Technical replicate 2,21882AA-chip4,,
SRR9326506,AMPLICON,600,13705323,PRJNA548431,SAMN12092091,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",9478332,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093392,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.19388888 N 12.39333333 E,24-SK2716-chip1_S18,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,24-SK2716-chip1,SRP201188,Technical replicate 1,SK_2716-chip1,,
SRR9326507,AMPLICON,600,41039300,PRJNA548431,SAMN12092097,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",26057690,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093391,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1472 N 13.1825 E,27-SK2727-chip1_S10,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,27-SK2727-chip1,SRP201188,Technical replicate 1,SK_2727-chip1,,
SRR9326508,AMPLICON,600,50876631,PRJNA548431,SAMN12092098,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",32611771,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Negative,Gastrointestinal tract,Colon,Content,SRX6093390,Czech Republic,Europe,Czech Republic:Bohemia,Mus musculus,Illumina MiSeq,50.1472 N 13.1825 E,27-SK2727-chip2_S79,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,27-SK2727-chip2,SRP201188,Technical replicate 2,SK_2727-chip2,,
SRR9326512,AMPLICON,600,55230273,PRJNA548431,SAMN12092116,"MIMS.me,MIGS/MIMS/MIMARKS.host-associated",35848660,HUMBOLDT UNIVERSITY BERLIN,2014,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",Eimeria falciformis,Gastrointestinal tract,Colon,Content,SRX6093386,Germany,Europe,Germany:Brandenburg,Mus musculus,Illumina MiSeq,52.7969 N 13.3994 E,36-SK2808-chip2_S91,PAIRED,PCR,METAGENOMIC,invertebrate metagenome,ILLUMINA,2019-07-02T00:00:00Z,2019-06-19T10:28:00Z,1,36-SK2808-chip2,SRP201188,Technical replicate 2,SK_2808-chip2,,
